ARO,Cluster#,ARG Name,ARG Family,Drug class
3003770,768,Lmon_mprF,defensin resistant mprF,peptide antibiotic
3003772,769,Bsui_mprF,defensin resistant mprF,peptide antibiotic
3003773,770,Cper_mprF,defensin resistant mprF,peptide antibiotic
3003774,771,Saga_mprF,defensin resistant mprF,peptide antibiotic
3003767,772,mphM,macrolide phosphotransferase (MPH),macrolide antibiotic
3003728,773,vanR_in_vanI_cl,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic
3003725,774,vanX_in_vanI_cl,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic
3003733,775,fusC,Target protecting FusB-type protein conferring resistance to Fusidic acid,fusidane antibiotic
3003746,776,optrA,Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins,oxazolidinone antibiotic;phenicol antibiotic
3003793,777,SPM-1,SPM beta-lactamase,carbapenem
3003838,778,gadW,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic;macrolide antibiotic;penam
3003835,779,cdeA,multidrug and toxic compound extrusion (MATE) transporter,disinfecting agents and antiseptics;fluoroquinolone antibiotic
3004784,780,FAR-1,FAR beta-lactamase,penam
3002191,781,MOX-9,MOX beta-lactamase,cephalosporin;cephamycin;penam
3003200,782,AAC(6')-Ian,AAC(6'),aminoglycoside antibiotic
3003841,783,kdpE,kdpDE,aminoglycoside antibiotic
3004626,784,Erm(49),Erm 23S ribosomal RNA methyltransferase,lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
3004629,785,AAC(6')-Im,AAC(6'),aminoglycoside antibiotic
3004635,786,AAC(6')-Il,AAC(6'),aminoglycoside antibiotic
3004639,787,Cstr_tetA,major facilitator superfamily (MFS) antibiotic efflux pump,penam;tetracycline antibiotic
3004641,788,aacA43,AAC(6'),aminoglycoside antibiotic
3004643,789,Erm(K),Erm 23S ribosomal RNA methyltransferase,lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
3004645,790,dfrI,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic
3003854,791,ADC-8,ADC beta-lactamase without carbapenemase activity,cephalosporin
3003905,792,ANT(4')-Ib,ANT(4'),aminoglycoside antibiotic
3003908,793,Erm(47),Erm 23S ribosomal RNA methyltransferase,lincosamide antibiotic;macrolide antibiotic;streptogramin B antibiotic;streptogramin antibiotic
3004638,794,AAC(6')-Iag,AAC(6'),aminoglycoside antibiotic
3004642,795,dfrA3b,trimethoprim resistant dihydrofolate reductase dfr,diaminopyrimidine antibiotic
3004648,796,AQU-3,AQU beta-lactamase,cephalosporin
3002539,797,AAC(3)-IV,AAC(3),aminoglycoside antibiotic
3003922,798,oqxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,diaminopyrimidine antibiotic;fluoroquinolone antibiotic;glycylcycline;nitrofuran antibiotic;tetracycline antibiotic
3003923,799,oqxB,resistance-nodulation-cell division (RND) antibiotic efflux pump,diaminopyrimidine antibiotic;fluoroquinolone antibiotic;glycylcycline;nitrofuran antibiotic;tetracycline antibiotic
3004692,800,aadA10,ANT(3''),aminoglycoside antibiotic
3003918,801,apmA,amp acetyltransferase,aminoglycoside antibiotic
3003942,802,abcA,ATP-binding cassette (ABC) antibiotic efflux pump,cephalosporin;penam;peptide antibiotic
3001558,803,OXA-372,OXA beta-lactamase,carbapenem;cephalosporin;penam
3003907,804,cipA,Cfr 23S ribosomal RNA methyltransferase,lincosamide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic
3004786,805,FIM-1,FIM beta-lactamase,carbapenem;cephalosporin
3004795,806,FPH-1,FPH beta-lactamase,penam
3004652,807,Erm(O)-lrm,Erm 23S ribosomal RNA methyltransferase,lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
3003948,808,efrA,ATP-binding cassette (ABC) antibiotic efflux pump,fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic
3003949,809,efrB,ATP-binding cassette (ABC) antibiotic efflux pump,fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic
3003950,810,msbA,ATP-binding cassette (ABC) antibiotic efflux pump,nitroimidazole antibiotic
3003953,811,hmrM,multidrug and toxic compound extrusion (MATE) transporter,disinfecting agents and antiseptics;fluoroquinolone antibiotic
3003954,812,efmA,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic;macrolide antibiotic
3003955,813,efpA,major facilitator superfamily (MFS) antibiotic efflux pump,isoniazid-like antibiotic;rifamycin antibiotic
3003961,814,farA,major facilitator superfamily (MFS) antibiotic efflux pump,antibacterial free fatty acids
3003962,815,farB,major facilitator superfamily (MFS) antibiotic efflux pump,antibacterial free fatty acids
3003964,816,hp1181,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic;nitroimidazole antibiotic;tetracycline antibiotic
3003969,817,lmrP,major facilitator superfamily (MFS) antibiotic efflux pump,lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic;tetracycline antibiotic
3003967,818,lfrA,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic
3004656,819,Ecol_catII,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004657,820,catA4,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004659,821,Mef(En2),major facilitator superfamily (MFS) antibiotic efflux pump,macrolide antibiotic
3004660,822,catB11,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004651,823,lin,lincosamide nucleotidyltransferase (LNU),lincosamide antibiotic
3004661,824,Saur_FosB,fosfomycin thiol transferase,phosphonic acid antibiotic
3004663,825,FusF,Target protecting FusB-type protein conferring resistance to Fusidic acid,fusidane antibiotic
3004667,826,Saur_norA,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic
3004628,827,AAC(2')-IIa,AAC(2'),aminoglycoside antibiotic
3001751,828,OXA-296,OXA beta-lactamase,carbapenem;cephalosporin;penam
3004669,829,emtA,non-erm 23S ribosomal RNA methyltransferase (G748),lincosamide antibiotic;macrolide antibiotic;orthosomycin antibiotic
3004699,830,sta,streptothricin acetyltransferase (SAT),nucleoside antibiotic
3004666,831,pexA,major facilitator superfamily (MFS) antibiotic efflux pump,phenicol antibiotic
3004680,832,APH(3')-VIIIa,APH(3'),aminoglycoside antibiotic
3003982,833,LlmA_23S_CLI,Llm 23S ribosomal RNA methyltransferase,lincosamide antibiotic
3003983,834,CatU,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3003984,835,BahA,Bah amidohydrolase,peptide antibiotic
3003986,836,TaeA,ATP-binding cassette (ABC) antibiotic efflux pump,pleuromutilin antibiotic
3003987,837,VatI,streptogramin vat acetyltransferase,streptogramin A antibiotic;streptogramin antibiotic
3003988,838,AAC(2')-IIb,AAC(2'),aminoglycoside antibiotic
3003989,839,AAC(6')-34,AAC(6'),aminoglycoside antibiotic
3003991,840,mphI,macrolide phosphotransferase (MPH),macrolide antibiotic
3003992,841,rphB,rifampin phosphotransferase,rifamycin antibiotic
3003994,842,cpaA,cpa acetyltransferase,aminoglycoside antibiotic
3004683,843,aadS,ANT(6),aminoglycoside antibiotic
3004682,844,aadA27,ANT(3''),aminoglycoside antibiotic
3004073,845,MuxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic
3003980,846,tetA(58),major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic
3003990,847,vgbC,streptogramin vgb lyase,streptogramin B antibiotic;streptogramin antibiotic
3004684,848,MCR-9.1,MCR phosphoethanolamine transferase,peptide antibiotic
3004715,849,Scoh_vga(E),vga-type ABC-F protein,lincosamide antibiotic;pleuromutilin antibiotic;streptogramin A antibiotic;streptogramin antibiotic
3004674,850,FosD,fosfomycin thiol transferase,phosphonic acid antibiotic
3004730,851,tva(A),Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins,pleuromutilin antibiotic
3004801,852,FTU-1,FTU beta-lactamase,penam
3000462,853,mgtA,mgt macrolide glycotransferase,macrolide antibiotic
3004054,854,Paer_CpxR,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;aminoglycoside antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic
3004036,855,tetB(60),ATP-binding cassette (ABC) antibiotic efflux pump,tetracycline antibiotic
3004032,856,tetA(46),ATP-binding cassette (ABC) antibiotic efflux pump,tetracycline antibiotic
3004033,857,tetB(46),ATP-binding cassette (ABC) antibiotic efflux pump,tetracycline antibiotic
3004035,858,tetA(60),ATP-binding cassette (ABC) antibiotic efflux pump,tetracycline antibiotic
3004072,859,OpmB,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic
3000849,860,SFH-1,SFH beta-lactamase,carbapenem
3000620,861,adeL,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic;tetracycline antibiotic
3004038,862,Paer_emrE,small multidrug resistance (SMR) antibiotic efflux pump,aminoglycoside antibiotic
3004039,863,Ecol_emrE,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic
3004041,864,Kpne_acrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic
3004042,865,Eclo_acrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic
3004043,866,Ecol_acrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic
3001754,867,OXA-299,OXA beta-lactamase,carbapenem;cephalosporin;penam
3003801,868,bcr-1,major facilitator superfamily (MFS) antibiotic efflux pump,bicyclomycin-like antibiotic
3003072,869,mphL,macrolide phosphotransferase (MPH),macrolide antibiotic
3004056,870,ArmR,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic
3004063,871,EdeQ,Edeine acetyltransferase,peptide antibiotic;polyamine antibiotic
3000179,872,tet(L),major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic
3003583,873,basS,pmr phosphoethanolamine transferase,peptide antibiotic
3003785,874,Ctra_murA_FOF,antibiotic-resistant murA transferase,phosphonic acid antibiotic
3000804,875,MexF,resistance-nodulation-cell division (RND) antibiotic efflux pump,diaminopyrimidine antibiotic;fluoroquinolone antibiotic;phenicol antibiotic
3000379,876,OprM,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;aminoglycoside antibiotic;carbapenem;cephalosporin;cephamycin;diaminopyrimidine antibiotic;disinfecting agents and antiseptics;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penam;penem;peptide antibiotic;phenicol antibiotic;sulfonamide antibiotic;tetracycline antibiotic
3001205,877,BRP(MBL),Bleomycin resistant protein,glycopeptide antibiotic
3004091,878,ANT(3'')-IIc,ANT(3''),aminoglycoside antibiotic
3004074,879,MuxB,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic
3004075,880,MuxC,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic;monobactam;tetracycline antibiotic
3004749,881,BCL-1,BCL Beta-lactamase,penam
3004077,882,PmpM,multidrug and toxic compound extrusion (MATE) transporter,aminoglycoside antibiotic;disinfecting agents and antiseptics;fluoroquinolone antibiotic
3004087,883,APH(3')-IX,APH(3'),aminoglycoside antibiotic
3004086,884,APH(3')-VIIIb,APH(3'),aminoglycoside antibiotic
3004085,885,lnuG,lincosamide nucleotidyltransferase (LNU),lincosamide antibiotic
3004090,886,ANT(3'')-IIb,ANT(3''),aminoglycoside antibiotic
3004099,887,LpeA,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic
3004100,888,LpeB,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic
3004102,889,kamB,16S rRNA methyltransferase (A1408),aminoglycoside antibiotic
3001757,890,OXA-302,OXA beta-lactamase,carbapenem;cephalosporin;penam
3004107,891,Paer_soxR,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic
3004113,892,FosA7,fosfomycin thiol transferase,phosphonic acid antibiotic
3004123,893,Bpse_Omp38,General Bacterial Porin with reduced permeability to beta-lactams,carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
3004747,894,BAT-1,BAT Beta-lactamase,cephalosporin
3004751,895,BES-1,BES Beta-lactamase,penam
3004142,896,OprZ,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic;cephalosporin;fluoroquinolone antibiotic;macrolide antibiotic
3004143,897,AxyX,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic;cephalosporin;fluoroquinolone antibiotic;macrolide antibiotic
3004144,898,AxyY,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic;cephalosporin;fluoroquinolone antibiotic;macrolide antibiotic
3004146,899,cfrC,Cfr 23S ribosomal RNA methyltransferase,lincosamide antibiotic;oxazolidinone antibiotic;phenicol antibiotic;streptogramin antibiotic
3004185,900,mecD,methicillin resistant PBP2,carbapenem;cephalosporin;cephamycin;monobactam;penam
3001328,901,Ecol_mdfA,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;tetracycline antibiotic
3002527,902,AAC(2')-Ie,AAC(2'),aminoglycoside antibiotic
3004191,903,APH(2'')-If,APH(2''),aminoglycoside antibiotic
3004289,904,Vcho_varG,Subclass B1 Vibrio cholerae varG beta-lactamase,carbapenem
3004291,905,Rsph_ampC_BLA,ampC-type beta-lactamase,cephalosporin;penam
3000501,906,rpoB2,rifamycin-resistant beta-subunit of RNA polymerase (rpoB),peptide antibiotic;rifamycin antibiotic
3004357,907,catV,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004359,908,ACI-1,ACI beta-lactamase,cephalosporin;penam;penem
3004361,909,sul4,sulfonamide resistant sul,sulfonamide antibiotic
3004364,910,almG,lipid A acyltransferase,peptide antibiotic
3004441,911,tet(59),major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic
3004442,912,tet(W/N/W),tetracycline-resistant ribosomal protection protein,tetracycline antibiotic
3004444,913,RSA-1,RSA beta-lactamase,carbapenem;cephalosporin
3004445,914,RSA-2,RSA beta-lactamase,carbapenem;cephalosporin
3004450,915,TRU-1,TRU beta-lactamase,cephalosporin;penam
3004451,916,Afab_ACT_CHL,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004454,917,Ccol_ACT_CHL,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004460,918,Vang_ACT_CHL,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3002679,919,Paer_catB7,chloramphenicol acetyltransferase (CAT),phenicol antibiotic
3004466,920,ICR-Mc,intrinsic colistin resistant phosphoethanolamine transferase,peptide antibiotic
3004470,921,poxtA,Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins,oxazolidinone antibiotic;phenicol antibiotic;tetracycline antibiotic
3004753,922,BIC-1,BIC Beta-lactamase,carbapenem
3004764,923,CBP-1,CBP beta-lactamase,penam
3004766,924,CGA-1,CGA beta-lactamase,penam
3001458,925,OXA-153,OXA beta-lactamase,carbapenem;cephalosporin;penam
3001761,926,OXA-306,OXA beta-lactamase,carbapenem;cephalosporin;penam
3004759,927,BPU-1,BPU Beta-lactamase,penam
3004740,928,AST-1,AST Beta-lactamase,cephalosporin;penam
3001763,929,OXA-308,OXA beta-lactamase,carbapenem;cephalosporin;penam
3001461,930,OXA-156,OXA beta-lactamase,carbapenem;cephalosporin;penam
3004539,931,mphH,macrolide phosphotransferase (MPH),macrolide antibiotic
3003142,932,IMI-8,IMI beta-lactamase,carbapenem
3004476,933,vmlR,Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins,lincosamide antibiotic;streptogramin B antibiotic;streptogramin antibiotic
